generated_at,segment,target_context,feature,value,sample_size,total_r,profit_factor,winrate,avg_r,max_drawdown,confidence,rolling_last_10_r,rolling_last_20_r,rolling_last_30_r,degradation,toxicity_score,opportunity_score,classification
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,score_bucket,<60,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,direction,long,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,target_context,entry_context=CHOPPY_RANGE,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,direction,long,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,entry_context,CHOPPY_RANGE,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,market_regime,RANGING,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,body_ratio_bucket,UNKNOWN,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,trend_alignment,aligned,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,penalty,market_structure_range_penalty:10,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,market_structure_range_penalty,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,SEGMENT,segment,CHOPPY_RANGE_LONG,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,target_context,entry_context=CHOPPY_RANGE,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,direction,long,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,entry_context,CHOPPY_RANGE,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,market_regime,RANGING,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,body_ratio_bucket,UNKNOWN,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,trend_alignment,aligned,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,penalty,market_structure_range_penalty:10,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rejection_reason,market_structure_range_penalty,3,0.4104,1.4104,66.67,0.1368,-1.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,11.8283,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,2,0.8205,5.571,50.0,0.4103,-0.1795,LOW,0.8205,0.8205,0.8205,0.0,0.0,22.347,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,score_bucket,80-89,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,opened_hour_utc,20,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,symbol,AVAXUSDT,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,rejection_reason,secondary_setup_requirements_failed,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,session,NEW_YORK,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,setup_type,SECONDARY_SIGNAL,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,trade_location,premium_zone,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,score_bucket,80-89,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rr_bucket,rr_1_5_to_2,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,20,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,symbol,AVAXUSDT,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,penalty,secondary_confluence_bonus:+30,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,secondary_setup_requirements_failed,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,session,NEW_YORK,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,setup_type,SECONDARY_SIGNAL,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,trade_location,premium_zone,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,score_bucket,80-89,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rr_bucket,rr_1_5_to_2,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,opened_hour_utc,20,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,symbol,AVAXUSDT,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,penalty,secondary_confluence_bonus:+30,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rejection_reason,secondary_setup_requirements_failed,1,0.4104,,100.0,0.4104,0.0,LOW,0.4104,0.4104,0.4104,0.0,0.0,29.0288,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,2,2.3097,4.6016,50.0,1.1549,-0.6413,LOW,2.3097,2.3097,2.3097,0.0,0.0,34.6194,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,2,2.3097,4.6016,50.0,1.1549,-0.6413,LOW,2.3097,2.3097,2.3097,0.0,0.0,34.6194,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,SEGMENT,segment,LONDON_ONLY,14,3.084,1.5257,42.86,0.2203,-2.4775,MEDIUM,4.584,3.084,3.084,-0.2381,0.0,35.2335,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,penalty,market_structure_range_penalty:10,4,3.5615,10.1438,50.0,0.8904,-0.21,LOW,3.5615,3.5615,3.5615,0.0,0.0,37.123,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,market_structure_range_penalty,4,3.5615,10.1438,50.0,0.8904,-0.21,LOW,3.5615,3.5615,3.5615,0.0,0.0,37.123,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,opened_hour_utc,12,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,symbol,DOGEUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,trend_alignment,misaligned,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,symbol,SOLUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,penalty,timeframe_alignment_penalty:10,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rejection_reason,higher_timeframe_contradicts_long,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rejection_reason,timeframe_alignment_penalty,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,12,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,symbol,DOGEUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,body_ratio_below_threshold,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,direction,long,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,60-69,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,trend_alignment,misaligned,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,symbol,SOLUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,penalty,timeframe_alignment_penalty:10,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,higher_timeframe_contradicts_long,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,timeframe_alignment_penalty,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,12,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,symbol,DOGEUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,body_ratio_below_threshold,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,session,LONDON,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,trend_alignment,misaligned,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,symbol,SOLUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,penalty,timeframe_alignment_penalty:10,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,higher_timeframe_contradicts_long,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,timeframe_alignment_penalty,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,session,LONDON,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,trend_alignment,misaligned,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,symbol,SOLUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,penalty,timeframe_alignment_penalty:10,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rejection_reason,higher_timeframe_contradicts_long,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rejection_reason,timeframe_alignment_penalty,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,opened_hour_utc,12,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,symbol,DOGEUSDT,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rejection_reason,body_ratio_below_threshold,1,1.0,,100.0,1.0,0.0,LOW,1.0,1.0,1.0,0.0,0.0,39.5,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,setup_type,MAIN_SIGNAL,3,2.951,3.951,66.67,0.9837,-1.0,LOW,2.951,2.951,2.951,0.0,0.0,40.0695,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,entry_context,PULLBACK,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,trade_location,near_resistance,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,score_bucket,<60,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,opened_hour_utc,8,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,symbol,INJUSDT,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rejection_reason,body_ratio_below_threshold,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,entry_context,PULLBACK,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,trade_location,near_resistance,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,<60,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rr_bucket,rr_2_plus,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,8,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,symbol,INJUSDT,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,body_ratio_below_threshold,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,setup_type,MAIN_SIGNAL,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,entry_context,PULLBACK,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,trade_location,near_resistance,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,<60,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rr_bucket,rr_2_plus,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,8,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,symbol,INJUSDT,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,body_ratio_below_threshold,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,setup_type,MAIN_SIGNAL,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,entry_context,PULLBACK,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,trade_location,near_resistance,1,2.951,,100.0,2.951,0.0,LOW,2.951,2.951,2.951,0.0,0.0,43.402,UNSTABLE
